,1000,5000,10000,50000,100000,500000,1000000,5000000
mergeSort,7.7976481180924635,8.258582170193012,8.718297023039598,9.182371286245493,9.636481615213247,10.078258826182438,10.519812565583448,10.961170398272001
shellSort,143.7396066739009,152.1507225586818,159.2538506617913,165.7436330135052,171.9617202281952,178.09548530211816,184.47747313059293,190.7636991097377
