,1000,5000,10000,50000,100000,500000,1000000,5000000
mergeSort,0.4432986883016733,0.44403807933513934,0.443403592476478,0.4449621163881742,0.44373097786536586,0.4433518373049222,0.4447895930363582,0.4460469025831956
shellSort,6.378993309461153,6.348944498942449,6.443039674025315,6.486044058432946,6.533259483484121,6.575382672823393,6.604567601130559,6.665963209592379
