,1000,5000,10000,50000,100000,500000,1000000,5000000
mergeSort,0.46270029361431414,0.4549499291640062,0.4450206206395076,0.4546156112964337,0.44434173290546125,0.4439535324390118,0.44469932409433216,0.44361162185668945
shellSort,5.328973421683679,5.33225442812993,5.511066363408015,5.330028735674345,5.860071659088135,6.051688854510967,6.313333603051992,6.442807729427631
