,1000,5000,10000,50000,100000,500000,1000000,5000000
quickSort,6.077461538461538,148.97953846153845,594.0203846153846,13654.683692307692,54363.25453846154,,,
mergeSort,0.17346153846153844,1.018,2.1654615384615385,12.002615384615385,24.668153846153846,135.81846153846152,282.39599999999996,
shellSort,0.07130769230769231,0.49076923076923074,1.0914615384615385,6.323923076923078,13.471923076923078,76.35284615384616,161.39023076923078,903.2509230769231
