,1000,5000,10000,50000,100000,500000,1000000,5000000
quickSort,0.16969230769230764,1.031153846153846,2.3836153846153847,13.627923076923075,28.305384615384618,166.5463076923077,343.1973076923077,1765.0020769230766
mergeSort,0.2345384615384615,1.4133846153846152,2.973769230769231,16.843307692307693,34.95038461538462,194.9216923076923,407.48584615384624,
shellSort,0.19207692307692303,1.3710000000000002,3.291846153846154,21.53161538461538,48.01023076923077,307.5652307692307,681.5497692307691,4272.043846153848
