"quicksort",100,0.0009982585906982422,A
"quicksort",100,0.0,A
"quicksort",100,0.0015804767608642578,A
"quicksort",100,0.0,A
"quicksort",100,0.0,A
"quicksort",100,0.0,A
"quicksort",100,0.0,A
"quicksort",100,0.0,A
"quicksort",100,0.0009975433349609375,A
"quicksort",100,0.0,A
"quicksort",100,0.0,A
"quicksort",100,0.000997304916381836,A
"quicksort",100,0.0,A
"quicksort",1000,0.0020296573638916016,A
"quicksort",1000,0.0019936561584472656,A
"quicksort",1000,0.001993894577026367,A
"quicksort",1000,0.0029916763305664062,A
"quicksort",1000,0.002530336380004883,A
"quicksort",1000,0.0029914379119873047,A
"quicksort",1000,0.0029909610748291016,A
"quicksort",1000,0.0019941329956054688,A
"quicksort",1000,0.001993417739868164,A
"quicksort",1000,0.0019974708557128906,A
"quicksort",1000,0.0019936561584472656,A
"quicksort",1000,0.001993417739868164,A
"quicksort",1000,0.0029921531677246094,A
"quicksort",10000,0.027217626571655273,A
"quicksort",10000,0.027173995971679688,A
"quicksort",10000,0.025064706802368164,A
"quicksort",10000,0.044446468353271484,A
"quicksort",10000,0.027300596237182617,A
"quicksort",10000,0.033669471740722656,A
"quicksort",10000,0.028039216995239258,A
"quicksort",10000,0.029793739318847656,A
"quicksort",10000,0.025471210479736328,A
"quicksort",10000,0.026726961135864258,A
"quicksort",10000,0.025998830795288086,A
"quicksort",10000,0.026735782623291016,A
"quicksort",10000,0.026081323623657227,A
"quicksort",100000,0.4046616554260254,A
"quicksort",100000,0.37383508682250977,A
"quicksort",100000,0.3392469882965088,A
"quicksort",100000,0.3521275520324707,A
"quicksort",100000,0.38994717597961426,A
"quicksort",100000,0.37461304664611816,A
"quicksort",100000,0.3452773094177246,A
"quicksort",100000,0.3709452152252197,A
"quicksort",100000,0.36791539192199707,A
"quicksort",100000,0.3785696029663086,A
"quicksort",100000,0.34182310104370117,A
"quicksort",100000,0.35275888442993164,A
"quicksort",100000,0.41115260124206543,A
"quicksort",100,0.0,D
"quicksort",100,0.0,D
"quicksort",100,0.0,D
"quicksort",100,0.0,D
