,1000,5000,10000,50000,100000,500000,1000000,5000000
quickSort,1.9736153846153843,46.79553846153846,187.10623076923076,4590.921230769231,18211.185538461537,,,
mergeSort,0.052384615384615384,0.27423076923076917,0.5772307692307692,3.2372307692307696,6.812076923076923,37.79561538461539,78.67853846153847,
shellSort,0.021846153846153845,0.1493076923076923,0.3252307692307692,1.9055384615384616,4.0716153846153835,23.824923076923078,51.83330769230769,310.14453846153845
