,1000,5000,10000,50000,100000,500000,1000000,5000000
quickSort,0.06415384615384614,0.37030769230769234,0.8166153846153846,4.744384615384615,9.894538461538462,57.126076923076916,117.8976153846154,658.3854615384615
mergeSort,0.10915384615384616,0.6327692307692308,1.2956153846153846,7.41453846153846,16.496692307692307,89.0983076923077,183.31884615384612,
shellSort,0.10776923076923076,0.7275384615384616,1.6456153846153845,10.299230769230771,22.346615384615387,138.98884615384617,302.3436923076923,1986.8292307692307
